Frecuencia,Tiempo CH1,V1,Tiempo CH2,V2
49000.0,-4.4800000000000005e-05,-0.9400000000000001,-4.4800000000000005e-05,0.0
49000.0,-4.4760000000000005e-05,-0.96,-4.4760000000000005e-05,-0.02
49000.0,-4.4720000000000006e-05,-0.92,-4.4720000000000006e-05,0.0
49000.0,-4.468e-05,-0.92,-4.468e-05,-0.02
49000.0,-4.464e-05,-0.92,-4.464e-05,-0.02
49000.0,-4.46e-05,-0.92,-4.46e-05,-0.02
49000.0,-4.456e-05,-0.9,-4.456e-05,0.0
49000.0,-4.452e-05,-0.9,-4.452e-05,-0.02
49000.0,-4.448e-05,-0.9,-4.448e-05,0.0
49000.0,-4.444e-05,-0.86,-4.444e-05,-0.02
49000.0,-4.44e-05,-0.88,-4.44e-05,-0.02
49000.0,-4.436e-05,-0.86,-4.436e-05,0.02
49000.0,-4.432e-05,-0.84,-4.432e-05,-0.02
49000.0,-4.428e-05,-0.84,-4.428e-05,-0.02
49000.0,-4.424e-05,-0.84,-4.424e-05,0.0
49000.0,-4.4200000000000004e-05,-0.84,-4.4200000000000004e-05,-0.02
49000.0,-4.4160000000000004e-05,-0.84,-4.4160000000000004e-05,-0.02
49000.0,-4.4120000000000004e-05,-0.8200000000000001,-4.4120000000000004e-05,-0.02
49000.0,-4.4080000000000005e-05,-0.8,-4.4080000000000005e-05,0.02
49000.0,-4.4040000000000005e-05,-0.8,-4.4040000000000005e-05,0.0
49000.0,-4.4e-05,-0.78,-4.4e-05,-0.02
49000.0,-4.3960000000000006e-05,-0.78,-4.3960000000000006e-05,-0.02
49000.0,-4.392e-05,-0.8,-4.392e-05,-0.02
49000.0,-4.388e-05,-0.78,-4.388e-05,-0.02
49000.0,-4.384e-05,-0.76,-4.384e-05,0.0
49000.0,-4.38e-05,-0.76,-4.38e-05,0.0
49000.0,-4.376e-05,-0.76,-4.376e-05,0.0
49000.0,-4.372e-05,-0.74,-4.372e-05,0.02
49000.0,-4.368e-05,-0.74,-4.368e-05,0.02
49000.0,-4.364e-05,-0.72,-4.364e-05,-0.02
49000.0,-4.36e-05,-0.68,-4.36e-05,0.0
49000.0,-4.356e-05,-0.72,-4.356e-05,-0.02
49000.0,-4.3520000000000003e-05,-0.68,-4.3520000000000003e-05,-0.02
49000.0,-4.3480000000000004e-05,-0.7000000000000001,-4.3480000000000004e-05,0.0
49000.0,-4.3440000000000004e-05,-0.7000000000000001,-4.3440000000000004e-05,-0.02
49000.0,-4.3400000000000005e-05,-0.66,-4.3400000000000005e-05,0.02
49000.0,-4.3360000000000005e-05,-0.66,-4.3360000000000005e-05,0.0
49000.0,-4.332e-05,-0.6,-4.332e-05,0.0
49000.0,-4.3280000000000006e-05,-0.62,-4.3280000000000006e-05,0.0
49000.0,-4.324e-05,-0.6,-4.324e-05,-0.02
49000.0,-4.32e-05,-0.6,-4.32e-05,0.0
49000.0,-4.316e-05,-0.6,-4.316e-05,-0.02
49000.0,-4.312e-05,-0.58,-4.312e-05,0.0
49000.0,-4.308e-05,-0.58,-4.308e-05,-0.02
49000.0,-4.304e-05,-0.58,-4.304e-05,0.02
49000.0,-4.3e-05,-0.54,-4.3e-05,0.0
49000.0,-4.296e-05,-0.54,-4.296e-05,0.0
49000.0,-4.292e-05,-0.56,-4.292e-05,0.0
49000.0,-4.288e-05,-0.54,-4.288e-05,0.0
49000.0,-4.284e-05,-0.52,-4.284e-05,0.0
49000.0,-4.2800000000000004e-05,-0.5,-4.2800000000000004e-05,0.0
49000.0,-4.2760000000000004e-05,-0.48,-4.2760000000000004e-05,0.0
49000.0,-4.2720000000000004e-05,-0.5,-4.2720000000000004e-05,-0.02
49000.0,-4.2680000000000005e-05,-0.46,-4.2680000000000005e-05,0.0
49000.0,-4.2640000000000005e-05,-0.48,-4.2640000000000005e-05,0.0
49000.0,-4.2600000000000005e-05,-0.44,-4.2600000000000005e-05,0.0
49000.0,-4.256e-05,-0.44,-4.256e-05,-0.02
49000.0,-4.252e-05,-0.42,-4.252e-05,-0.02
49000.0,-4.248e-05,-0.42,-4.248e-05,-0.02
49000.0,-4.244e-05,-0.42,-4.244e-05,0.0
49000.0,-4.24e-05,-0.38,-4.24e-05,-0.02
49000.0,-4.236e-05,-0.38,-4.236e-05,0.0
49000.0,-4.232e-05,-0.38,-4.232e-05,0.0
49000.0,-4.228e-05,-0.34,-4.228e-05,0.0
49000.0,-4.224e-05,-0.36,-4.224e-05,0.0
49000.0,-4.22e-05,-0.32,-4.22e-05,-0.02
49000.0,-4.216e-05,-0.32,-4.216e-05,0.0
49000.0,-4.212e-05,-0.3,-4.212e-05,-0.02
49000.0,-4.2080000000000004e-05,-0.3,-4.2080000000000004e-05,0.0
49000.0,-4.2040000000000004e-05,-0.26,-4.2040000000000004e-05,-0.02
49000.0,-4.2000000000000004e-05,-0.26,-4.2000000000000004e-05,0.02
49000.0,-4.196e-05,-0.24,-4.196e-05,-0.02
49000.0,-4.1920000000000005e-05,-0.24,-4.1920000000000005e-05,0.0
49000.0,-4.188e-05,-0.22,-4.188e-05,-0.02
49000.0,-4.1840000000000006e-05,-0.24,-4.1840000000000006e-05,0.0
49000.0,-4.18e-05,-0.22,-4.18e-05,0.0
49000.0,-4.176e-05,-0.18,-4.176e-05,0.02
49000.0,-4.172e-05,-0.16,-4.172e-05,-0.02
49000.0,-4.168e-05,-0.16,-4.168e-05,0.0
49000.0,-4.164e-05,-0.14,-4.164e-05,-0.04
49000.0,-4.16e-05,-0.12,-4.16e-05,-0.06
49000.0,-4.156e-05,-0.14,-4.156e-05,-0.02
49000.0,-4.152e-05,-0.12,-4.152e-05,0.0
49000.0,-4.148e-05,-0.12,-4.148e-05,0.0
49000.0,-4.144e-05,-0.12,-4.144e-05,0.0
49000.0,-4.1400000000000003e-05,-0.08,-4.1400000000000003e-05,-0.02
49000.0,-4.1360000000000004e-05,-0.04,-4.1360000000000004e-05,0.0
49000.0,-4.1320000000000004e-05,-0.06,-4.1320000000000004e-05,0.0
49000.0,-4.1280000000000005e-05,-0.06,-4.1280000000000005e-05,-0.02
49000.0,-4.1240000000000005e-05,-0.02,-4.1240000000000005e-05,-0.02
49000.0,-4.12e-05,-0.04,-4.12e-05,0.0
49000.0,-4.1160000000000006e-05,-0.02,-4.1160000000000006e-05,-0.04
